DATE,CLOSE,X0,X1,X2,X3,X4,X5,,
42037,4188.586,4275.715,4165.502,4140.375,4181.352,4148.43,4188.586,,
42038,4229.149,4165.502,4140.375,4181.352,4148.43,4188.586,4229.149,,
42039,4221.199,4140.375,4181.352,4148.43,4188.586,4229.149,4221.199,,
42040,4256.181,4181.352,4148.43,4188.586,4229.149,4221.199,4256.181,,
42041,4228.682,4148.43,4188.586,4229.149,4221.199,4256.181,4228.682,,
42044,4216.086,4188.586,4229.149,4221.199,4256.181,4228.682,4216.086,,
42045,4281.155,4229.149,4221.199,4256.181,4228.682,4216.086,4281.155,,
42046,4297.282,4221.199,4256.181,4228.682,4216.086,4281.155,4297.282,,
42047,4347.972,4256.181,4228.682,4216.086,4281.155,4297.282,4347.972,,
42048,4384.028,4228.682,4216.086,4281.155,4297.282,4347.972,4384.028,,
42052,4385.342,4216.086,4281.155,4297.282,4347.972,4384.028,4385.342,,
42053,4390.912,4281.155,4297.282,4347.972,4384.028,4385.342,4390.912,,
42054,4411.863,4297.282,4347.972,4384.028,4385.342,4390.912,4411.863,,
42055,4443.053,4347.972,4384.028,4385.342,4390.912,4411.863,4443.053,,
42058,4449.491,4384.028,4385.342,4390.912,4411.863,4443.053,4449.491,,
42059,4451.029,4385.342,4390.912,4411.863,4443.053,4449.491,4451.029,,
42060,4440.591,4390.912,4411.863,4443.053,4449.491,4451.029,4440.591,,
42061,4462.272,4411.863,4443.053,4449.491,4451.029,4440.591,4462.272,,
42062,4440.672,4443.053,4449.491,4451.029,4440.591,4462.272,4440.672,,
42065,4483.049,4449.491,4451.029,4440.591,4462.272,4440.672,4483.049,,
42066,4458.778,4451.029,4440.591,4462.272,4440.672,4483.049,4458.778,,
42067,4445.36,4440.591,4462.272,4440.672,4483.049,4458.778,4445.36,,
42068,4452.057,4462.272,4440.672,4483.049,4458.778,4445.36,4452.057,,
42069,4399.231,4440.672,4483.049,4458.778,4445.36,4452.057,4399.231,,
42072,4412.989,4483.049,4458.778,4445.36,4452.057,4399.231,4412.989,,
42073,4329.082,4458.778,4445.36,4452.057,4399.231,4412.989,4329.082,,
42074,4305.381,4445.36,4452.057,4399.231,4412.989,4329.082,4305.381,,
42075,4336.228,4452.057,4399.231,4412.989,4329.082,4305.381,4336.228,,
42076,4314.9,4399.231,4412.989,4329.082,4305.381,4336.228,4314.9,,
42079,4370.468,4412.989,4329.082,4305.381,4336.228,4314.9,4370.468,,
42080,4375.625,4329.082,4305.381,4336.228,4314.9,4370.468,4375.625,,
42081,4422.502,4305.381,4336.228,4314.9,4370.468,4375.625,4422.502,,
42082,4426.825,4336.228,4314.9,4370.468,4375.625,4422.502,4426.825,,
42083,4458.539,4314.9,4370.468,4375.625,4422.502,4426.825,4458.539,,
42086,4445.545,4370.468,4375.625,4422.502,4426.825,4458.539,4445.545,,
42087,4430.985,4375.625,4422.502,4426.825,4458.539,4445.545,4430.985,,
42088,4329.287,4422.502,4426.825,4458.539,4445.545,4430.985,4329.287,,
42089,4315.258,4426.825,4458.539,4445.545,4430.985,4329.287,4315.258,,
42090,4332.861,4458.539,4445.545,4430.985,4329.287,4315.258,4332.861,,
42093,4382.819,4445.545,4430.985,4329.287,4315.258,4332.861,4382.819,,
42094,4333.688,4430.985,4329.287,4315.258,4332.861,4382.819,4333.688,,
42095,4311.257,4329.287,4315.258,4332.861,4382.819,4333.688,4311.257,,
42096,4316.006,4315.258,4332.861,4382.819,4333.688,4311.257,4316.006,,
42100,4350.979,4332.861,4382.819,4333.688,4311.257,4316.006,4350.979,,
42101,4344.08,4382.819,4333.688,4311.257,4316.006,4350.979,4344.08,,
42102,4375.96,4333.688,4311.257,4316.006,4350.979,4344.08,4375.96,,
42103,4403.953,4311.257,4316.006,4350.979,4344.08,4375.96,4403.953,,
42104,4422.022,4316.006,4350.979,4344.08,4375.96,4403.953,4422.022,,
42107,4409.208,4350.979,4344.08,4375.96,4403.953,4422.022,4409.208,,
42108,4397.645,4344.08,4375.96,4403.953,4422.022,4409.208,4397.645,,
42109,4424.529,4375.96,4403.953,4422.022,4409.208,4397.645,4424.529,,
42110,4418.831,4403.953,4422.022,4409.208,4397.645,4424.529,4418.831,,
42111,4351.799,4422.022,4409.208,4397.645,4424.529,4418.831,4351.799,,
42114,4417.397,4409.208,4397.645,4424.529,4418.831,4351.799,4417.397,,
42115,4435.977,4397.645,4424.529,4418.831,4351.799,4417.397,4435.977,,
42116,4460.813,4424.529,4418.831,4351.799,4417.397,4435.977,4460.813,,
42117,4477.067,4418.831,4351.799,4417.397,4435.977,4460.813,4477.067,,
42118,4536.778,4351.799,4417.397,4435.977,4460.813,4477.067,4536.778,,
42121,4525.036,4417.397,4435.977,4460.813,4477.067,4536.778,4525.036,,
42122,4515.265,4435.977,4460.813,4477.067,4536.778,4525.036,4515.265,,
42123,4488.152,4460.813,4477.067,4536.778,4525.036,4515.265,4488.152,,
42124,4414.252,4477.067,4536.778,4525.036,4515.265,4488.152,4414.252,,
42125,4479.056,4536.778,4525.036,4515.265,4488.152,4414.252,4479.056,,
42128,4482.61,4525.036,4515.265,4488.152,4414.252,4479.056,4482.61,,
42129,4409.394,4515.265,4488.152,4414.252,4479.056,4482.61,4409.394,,
42130,4379.748,4488.152,4414.252,4479.056,4482.61,4409.394,4379.748,,
42131,4401.552,4414.252,4479.056,4482.61,4409.394,4379.748,4401.552,,
42132,4458.65,4479.056,4482.61,4409.394,4379.748,4401.552,4458.65,,
42135,4438.635,4482.61,4409.394,4379.748,4401.552,4458.65,4438.635,,
42136,4420.647,4409.394,4379.748,4401.552,4458.65,4438.635,4420.647,,
42137,4426.56,4379.748,4401.552,4458.65,4438.635,4420.647,4426.56,,
42138,4495.037,4401.552,4458.65,4438.635,4420.647,4426.56,4495.037,,
42139,4494.291,4458.65,4438.635,4420.647,4426.56,4495.037,4494.291,,
42142,4512.948,4438.635,4420.647,4426.56,4495.037,4494.291,4512.948,,
42143,4503.718,4420.647,4426.56,4495.037,4494.291,4512.948,4503.718,,
42144,4505.3,4426.56,4495.037,4494.291,4512.948,4503.718,4505.3,,
42145,4529.467,4495.037,4494.291,4512.948,4503.718,4505.3,4529.467,,
42146,4527.157,4494.291,4512.948,4503.718,4505.3,4529.467,4527.157,,
42150,4472.96,4512.948,4503.718,4505.3,4529.467,4527.157,4472.96,,
42151,4546.06,4503.718,4505.3,4529.467,4527.157,4472.96,4546.06,,
42152,4535.657,4505.3,4529.467,4527.157,4472.96,4546.06,4535.657,,
42153,4508.253,4529.467,4527.157,4472.96,4546.06,4535.657,4508.253,,
42156,4521.847,4527.157,4472.96,4546.06,4535.657,4508.253,4521.847,,
42157,4508.886,4472.96,4546.06,4535.657,4508.253,4521.847,4508.886,,
42158,4519.863,4546.06,4535.657,4508.253,4521.847,4508.886,4519.863,,
42159,4487.031,4535.657,4508.253,4521.847,4508.886,4519.863,4487.031,,
42160,4477.185,4508.253,4521.847,4508.886,4519.863,4487.031,4477.185,,
42163,4431.515,4521.847,4508.886,4519.863,4487.031,4477.185,4431.515,,
42164,4427.608,4508.886,4519.863,4487.031,4477.185,4431.515,4427.608,,
42165,4485.463,4519.863,4487.031,4477.185,4431.515,4427.608,4485.463,,
42166,4488.47,4487.031,4477.185,4431.515,4427.608,4485.463,4488.47,,
42167,4453.794,4477.185,4431.515,4427.608,4485.463,4488.47,4453.794,,
42170,4432.916,4431.515,4427.608,4485.463,4488.47,4453.794,4432.916,,
42171,4455.897,4427.608,4485.463,4488.47,4453.794,4432.916,4455.897,,
42172,4468.982,4485.463,4488.47,4453.794,4432.916,4455.897,4468.982,,
42173,4531.848,4488.47,4453.794,4432.916,4455.897,4468.982,4531.848,,
42174,4513.424,4453.794,4432.916,4455.897,4468.982,4531.848,4513.424,,
42177,4544.04,4432.916,4455.897,4468.982,4531.848,4513.424,4544.04,,
42178,4548.74,4455.897,4468.982,4531.848,4513.424,4544.04,4548.74,,
42179,4524.597,4468.982,4531.848,4513.424,4544.04,4548.74,4524.597,,
42180,4514.008,4531.848,4513.424,4544.04,4548.74,4524.597,4514.008,,
42181,4484.281,4513.424,4544.04,4548.74,4524.597,4514.008,4484.281,,
42184,4379.865,4544.04,4548.74,4524.597,4514.008,4484.281,4379.865,,
42185,4396.761,4548.74,4524.597,4514.008,4484.281,4379.865,4396.761,,
42186,4429.226,4524.597,4514.008,4484.281,4379.865,4396.761,4429.226,,
42187,4433.394,4514.008,4484.281,4379.865,4396.761,4429.226,4433.394,,
42191,4418.662,4484.281,4379.865,4396.761,4429.226,4433.394,4418.662,,
42192,4429.061,4379.865,4396.761,4429.226,4433.394,4418.662,4429.061,,
42193,4351.578,4396.761,4429.226,4433.394,4418.662,4429.061,4351.578,,
42194,4352.033,4429.226,4433.394,4418.662,4429.061,4351.578,4352.033,,
42195,4420.152,4433.394,4418.662,4429.061,4351.578,4352.033,4420.152,,
42198,4494.469,4418.662,4429.061,4351.578,4352.033,4420.152,4494.469,,
42199,4523.466,4429.061,4351.578,4352.033,4420.152,4494.469,4523.466,,
42200,4528.358,4351.578,4352.033,4420.152,4494.469,4523.466,4528.358,,
42201,4594.896,4352.033,4420.152,4494.469,4523.466,4528.358,4594.896,,
42202,4661.597,4420.152,4494.469,4523.466,4528.358,4594.896,4661.597,,
42205,4679.675,4494.469,4523.466,4528.358,4594.896,4661.597,4679.675,,
42206,4674.405,4523.466,4528.358,4594.896,4661.597,4679.675,4674.405,,
42207,4623.242,4528.358,4594.896,4661.597,4679.675,4674.405,4623.242,,
42208,4602.83,4594.896,4661.597,4679.675,4674.405,4623.242,4602.83,,
42209,4557.375,4661.597,4679.675,4674.405,4623.242,4602.83,4557.375,,
42212,4519.093,4679.675,4674.405,4623.242,4602.83,4557.375,4519.093,,
42213,4560.233,4674.405,4623.242,4602.83,4557.375,4519.093,4560.233,,
42214,4581.604,4623.242,4602.83,4557.375,4519.093,4560.233,4581.604,,
42215,4598.593,4602.83,4557.375,4519.093,4560.233,4581.604,4598.593,,
42216,4588.907,4557.375,4519.093,4560.233,4581.604,4598.593,4588.907,,
42219,4580.463,4519.093,4560.233,4581.604,4598.593,4588.907,4580.463,,
42220,4567.465,4560.233,4581.604,4598.593,4588.907,4580.463,4567.465,,
42221,4602.238,4581.604,4598.593,4588.907,4580.463,4567.465,4602.238,,
42222,4528.507,4598.593,4588.907,4580.463,4567.465,4602.238,4528.507,,
42223,4520.08,4588.907,4580.463,4567.465,4602.238,4528.507,4520.08,,
42226,4573.113,4580.463,4567.465,4602.238,4528.507,4520.08,4573.113,,
42227,4513.992,4567.465,4602.238,4528.507,4520.08,4573.113,4513.992,,
42228,4528.189,4602.238,4528.507,4520.08,4573.113,4513.992,4528.189,,
42229,4519.316,4528.507,4520.08,4573.113,4513.992,4528.189,4519.316,,
42230,4530.739,4520.08,4573.113,4513.992,4528.189,4519.316,4530.739,,
